Date, Open, High, Low, Close, Volume
10/29/18, 139.61, 141.51, 132.27, 134.33, 12768190
10/26/18, 137.98, 139.87, 136.06, 137.74, 12034940
10/25/18, 135.45, 140.90, 132.50, 140.52, 14985910
10/24/18, 139.70, 140.18, 134.00, 134.26, 13849590
10/23/18, 136.89, 140.04, 135.59, 139.12, 10736090
10/22/18, 140.97, 141.54, 139.51, 140.64, 6099509
10/19/18, 139.90, 142.19, 139.38, 140.08, 8696873
10/18/18, 142.46, 142.46, 137.95, 139.29, 10222550
10/17/18, 142.34, 142.86, 140.73, 142.45, 9170646
10/16/18, 138.71, 142.14, 138.68, 141.74, 11059520
10/15/18, 139.90, 140.06, 137.22, 137.23, 7953001
10/12/18, 138.48, 140.98, 137.43, 140.06, 12993260
10/11/18, 134.09, 137.24, 132.26, 133.73, 15657170
10/10/18, 142.57, 142.6885, 135.21, 135.52, 15450090
10/09/18, 141.46, 143.29, 141.12, 142.31, 10798420
10/08/18, 145.01, 145.01, 140.18, 141.89, 11637310
10/05/18, 146.64, 147.41, 144.40, 145.36, 7085718
10/04/18, 149.18, 149.28, 146.10, 146.76, 9208887
10/03/18, 150.71, 150.71, 149.19, 149.37, 7521101
10/02/18, 150.84, 150.84, 149.17, 149.67, 8047706
10/01/18, 150.89, 151.56, 150.61, 150.79, 9802691
09/28/18, 149.81, 150.37, 149.55, 150.09, 6035936
09/27/18, 149.90, 150.64, 149.562, 150.02, 5868620
09/26/18, 150.00, 150.42, 149.04, 149.27, 5852463
09/25/18, 149.71, 149.96, 149.10, 149.58, 4230860
09/24/18, 149.16, 149.65, 147.27, 149.11, 6706692
09/21/18, 149.95, 150.26, 149.35, 150.05, 15628080
09/20/18, 147.99, 149.485, 147.20, 149.24, 7172740
09/19/18, 148.28, 148.82, 147.251, 147.42, 7432335
09/18/18, 146.20, 148.0897, 145.95, 147.63, 5692208
09/17/18, 147.83, 147.90, 145.83, 146.18, 7708643
09/14/18, 147.91, 148.37, 147.35, 147.84, 4928283
09/13/18, 147.15, 148.065, 147.09, 147.63, 5803447
09/12/18, 145.85, 146.80, 145.0733, 146.57, 6964135
09/11/18, 143.46, 145.52, 143.25, 145.49, 9896017
09/10/18, 144.13, 144.44, 143.21, 144.08, 5362694
09/07/18, 143.99, 144.44, 142.75, 143.20, 13626620
09/06/18, 143.29, 144.70, 142.54, 144.50, 9589246
09/05/18, 147.00, 147.82, 142.55, 142.67, 11363390
09/04/18, 146.93, 147.86, 146.6669, 147.80, 7638091
08/31/18, 146.74, 147.64, 146.50, 146.89, 5786569
08/30/18, 146.82, 147.71, 146.36, 146.74, 7804963
08/29/18, 145.46, 147.2999, 145.42, 147.03, 5192935
08/28/18, 145.63, 146.17, 144.87, 145.20, 4926041
08/27/18, 144.99, 145.60, 144.71, 145.40, 7194938
08/24/18, 142.32, 144.38, 142.32, 144.20, 5714023
08/23/18, 141.01, 142.445, 140.77, 142.10, 4427093
08/22/18, 139.85, 141.53, 139.85, 141.14, 4191949
08/21/18, 141.00, 141.4574, 139.80, 140.04, 6854347
08/20/18, 141.54, 141.60, 140.70, 140.94, 4662168
08/17/18, 140.78, 141.71, 140.565, 141.33, 7699607
08/16/18, 141.07, 141.49, 140.42, 140.65, 5931651
08/15/18, 140.35, 140.69, 138.84, 139.92, 5288739
08/14/18, 140.30, 140.99, 139.88, 140.76, 5888925
08/13/18, 140.53, 141.24, 139.83, 140.21, 4817496
08/10/18, 139.88, 140.7401, 139.25, 139.73, 6523759
08/09/18, 140.73, 141.24, 139.90, 140.01, 5679260
08/08/18, 139.98, 140.99, 139.83, 140.68, 5389491
08/07/18, 139.98, 140.69, 139.8726, 140.28, 10034520
08/06/18, 139.65, 140.26, 139.05, 139.71, 5143228
08/03/18, 139.29, 139.86, 137.94, 139.82, 4617813
08/02/18, 137.45, 139.19, 137.00, 138.92, 12300020
08/01/18, 137.74, 138.735, 137.41, 138.25, 7087731
07/31/18, 137.13, 138.02, 135.63, 136.74, 7683341
07/30/18, 140.13, 140.42, 135.31, 136.48, 12812350
07/27/18, 143.08, 143.14, 139.21, 140.71, 7015207
07/26/18, 141.61, 142.79, 139.53, 142.50, 10520800
07/25/18, 140.34, 142.77, 139.90, 142.64, 8386662
07/24/18, 140.99, 141.4725, 139.51, 140.03, 8336698
07/23/18, 140.66, 140.97, 139.64, 140.03, 7723617
07/20/18, 140.00, 141.47, 139.92, 140.99, 7156679
07/19/18, 140.95, 140.99, 139.93, 140.13, 7937007
07/18/18, 139.91, 141.17, 139.37, 140.90, 7008550
07/17/18, 138.18, 139.91, 137.42, 139.64, 5412609
07/16/18, 139.42, 139.55, 138.16, 138.46, 4970287
07/13/18, 139.79, 140.03, 137.54, 139.42, 7866197
07/12/18, 139.01, 139.95, 138.66, 139.90, 11816110
07/11/18, 136.63, 138.81, 136.60, 138.15, 10648710
07/10/18, 135.57, 137.33, 135.34, 136.69, 6561867
07/09/18, 134.94, 135.9689, 134.79, 135.52, 8960741
07/06/18, 133.58, 134.28, 132.50, 134.09, 4839785
07/05/18, 132.13, 133.33, 131.83, 133.29, 4729298
07/03/18, 133.01, 133.41, 131.42, 131.45, 3621640
07/02/18, 131.96, 133.05, 131.15, 132.50, 7554385
06/29/18, 133.28, 134.19, 132.45, 132.45, 7258961
06/28/18, 131.00, 133.12, 130.6535, 132.74, 6576536
06/27/18, 133.01, 133.657, 131.01, 131.02, 7282062
06/26/18, 132.11, 133.79, 131.61, 132.55, 7733865
06/25/18, 134.91, 134.91, 129.53, 130.93, 10086240
06/22/18, 135.60, 135.85, 134.26, 135.33, 6173350
06/21/18, 135.27, 136.115, 134.26, 134.53, 8689806
06/20/18, 135.52, 136.69, 135.50, 135.50, 7191977
06/19/18, 134.56, 135.235, 133.57, 135.11, 6557632
06/18/18, 134.37, 136.31, 134.12, 136.20, 8713298
06/15/18, 135.10, 135.73, 134.00, 135.10, 10044510
06/14/18, 134.96, 135.70, 134.75, 135.00, 6464068
06/13/18, 135.18, 135.77, 134.31, 134.40, 4881581
06/12/18, 134.04, 135.129, 133.54, 134.86, 5743302
06/11/18, 134.90, 135.19, 133.81, 133.91, 7988703
06/08/18, 133.44, 134.915, 133.23, 134.74, 5260976
06/07/18, 136.36, 136.58, 133.05, 133.84, 8309178
06/06/18, 134.00, 136.31, 133.61, 136.28, 8065764
06/05/18, 133.38, 133.62, 132.70, 133.56, 6198152
06/04/18, 131.94, 133.57, 131.43, 133.07, 7177958
06/01/18, 131.84, 132.51, 130.36, 130.85, 8323370
05/31/18, 130.65, 131.5817, 129.98, 130.72, 11085960
05/30/18, 130.20, 131.10, 129.87, 130.64, 10631270
05/29/18, 130.39, 131.05, 129.06, 129.69, 10401920
05/25/18, 131.88, 132.10, 130.93, 131.28, 7509647
05/24/18, 131.82, 132.21, 130.50, 131.89, 6035241
05/23/18, 130.06, 131.91, 129.80, 131.88, 6569116
05/22/18, 131.00, 131.78, 130.50, 130.71, 6645481
05/21/18, 130.95, 131.5066, 129.99, 130.66, 5591804
05/18/18, 129.62, 130.34, 129.07, 129.93, 6082685
05/17/18, 130.58, 130.80, 129.61, 129.93, 4911730
05/16/18, 131.09, 131.40, 130.54, 130.89, 5124193
05/15/18, 130.56, 131.40, 129.90, 131.10, 5532295
05/14/18, 132.43, 132.50, 130.67, 131.21, 5017015
05/11/18, 131.00, 132.09, 130.231, 131.82, 5437124
05/10/18, 131.29, 131.75, 130.72, 131.00, 6585753
05/09/18, 130.01, 131.00, 129.59, 130.84, 6119401
05/08/18, 129.14, 129.97, 128.31, 129.90, 5044721
05/07/18, 128.40, 129.52, 128.25, 129.26, 5737264
05/04/18, 126.33, 128.36, 126.07, 128.16, 5798380
05/03/18, 125.81, 127.46, 125.3217, 127.18, 6778649
05/02/18, 127.88, 128.10, 126.00, 126.38, 8515290
05/01/18, 126.86, 127.57, 125.51, 127.51, 6407333
04/30/18, 126.74, 127.90, 126.66, 126.88, 8449212
04/27/18, 126.44, 127.06, 125.39, 126.01, 6842673
04/26/18, 125.14, 127.59, 123.781, 127.08, 14345790
04/25/18, 121.14, 121.35, 119.373, 121.21, 8001229
04/24/18, 124.87, 125.04, 120.55, 121.27, 9434388
04/23/18, 124.30, 124.97, 123.90, 124.46, 8004330
04/20/18, 124.06, 124.82, 123.31, 124.20, 7479439
04/19/18, 124.31, 124.72, 123.15, 123.96, 7294128
04/18/18, 124.06, 124.87, 123.38, 124.48, 5171047
04/17/18, 122.91, 124.26, 122.52, 123.80, 5979617
04/16/18, 122.11, 122.87, 121.51, 121.88, 6903235
04/13/18, 121.73, 122.47, 120.65, 120.75, 9174257
04/12/18, 120.40, 121.98, 120.3901, 121.07, 5666005
04/11/18, 119.99, 121.66, 119.62, 119.78, 5874943
04/10/18, 120.56, 121.16, 119.64, 120.72, 9006074
04/09/18, 118.63, 120.67, 118.63, 118.79, 7024815
04/06/18, 120.18, 120.5567, 117.12, 117.70, 8383796
04/05/18, 121.00, 122.01, 120.37, 121.19, 6815997
04/04/18, 116.90, 120.12, 116.7102, 119.81, 8425714
04/03/18, 118.89, 119.99, 117.49, 119.20, 7084805
04/02/18, 119.27, 119.83, 116.76, 118.39, 9877103
03/29/18, 117.68, 120.5949, 117.04, 119.62, 12918070
03/28/18, 116.93, 118.07, 116.03, 116.99, 9420430
03/27/18, 121.52, 121.60, 116.74, 117.40, 9008647
03/26/18, 119.09, 120.74, 117.80, 120.64, 8735438
03/23/18, 119.89, 120.73, 116.76, 117.00, 10024270
03/22/18, 122.20, 122.68, 119.70, 119.99, 10501470
03/21/18, 124.90, 125.44, 123.07, 123.22, 7359545
03/20/18, 123.38, 125.17, 123.30, 124.91, 7779656
03/19/18, 123.94, 124.31, 122.28, 123.21, 17387750
03/16/18, 123.85, 125.05, 123.33, 124.53, 9447131
03/15/18, 123.13, 124.42, 122.70, 123.41, 5861935
03/14/18, 124.04, 124.04, 121.90, 122.58, 7854962
03/13/18, 124.25, 125.00, 122.90, 123.20, 9479456
03/12/18, 124.75, 124.98, 123.48, 124.24, 8635974
03/09/18, 123.25, 124.79, 122.87, 124.51, 6397723
03/08/18, 121.96, 122.82, 121.1676, 122.22, 6948887
03/07/18, 120.03, 122.24, 119.70, 121.85, 7254084
03/06/18, 122.83, 123.24, 120.67, 121.06, 7464417
03/05/18, 120.45, 122.31, 119.44, 121.88, 5810235
03/02/18, 119.09, 120.98, 117.86, 120.77, 7581920
03/01/18, 123.26, 124.00, 119.62, 120.40, 8819616
02/28/18, 123.65, 124.98, 122.88, 122.94, 6780867
02/27/18, 124.70, 125.30, 123.35, 123.37, 7287215
02/26/18, 123.58, 124.60, 123.32, 124.59, 6270475
02/23/18, 121.57, 122.96, 121.221, 122.93, 5036876
02/22/18, 120.67, 121.38, 119.6167, 120.38, 4993959
02/21/18, 122.05, 122.83, 120.41, 120.43, 7676065
02/20/18, 121.35, 123.05, 121.02, 122.01, 6182797
02/16/18, 121.63, 122.99, 121.57, 121.85, 6371435
02/15/18, 121.70, 122.31, 119.97, 122.28, 6921256
02/14/18, 117.62, 120.95, 117.50, 120.83, 9206447
02/13/18, 117.85, 118.80, 117.1301, 118.35, 7803914
02/12/18, 117.79, 118.84, 116.88, 118.47, 11526320
02/09/18, 114.55, 117.21, 111.0201, 116.32, 17695520
02/08/18, 119.53, 119.82, 113.54, 113.86, 12673420
02/07/18, 120.09, 122.46, 119.21, 119.65, 9293996
02/06/18, 115.20, 120.30, 113.25, 119.97, 19053340
02/05/18, 118.70, 121.13, 115.01, 116.27, 16623910
02/02/18, 123.72, 123.72, 120.70, 120.91, 13937710
02/01/18, 124.74, 126.26, 124.10, 125.72, 11169660
01/31/18, 123.78, 124.48, 123.04, 124.23, 7338184
01/30/18, 123.82, 124.29, 122.84, 123.55, 8154371
01/29/18, 126.74, 126.88, 124.685, 124.84, 6257887
01/26/18, 125.77, 126.38, 124.76, 126.32, 5604949
01/25/18, 125.00, 125.47, 124.63, 125.22, 7166403
01/24/18, 125.05, 125.45, 123.71, 124.55, 6425224
01/23/18, 124.60, 125.51, 124.21, 124.65, 5683320
01/22/18, 122.87, 124.33, 122.40, 124.33, 9355047
01/19/18, 123.05, 123.65, 121.92, 122.70, 8250687
01/18/18, 122.52, 123.195, 122.03, 123.11, 8660985
01/17/18, 121.20, 122.16, 120.73, 121.98, 7991512
01/16/18, 121.18, 121.94, 119.91, 120.39, 8803789
01/12/18, 120.12, 120.35, 119.71, 120.09, 5585787
01/11/18, 118.80, 119.98, 118.68, 119.84, 5982149
01/10/18, 118.69, 119.05, 117.46, 118.98, 7490349
01/09/18, 119.97, 119.97, 118.66, 119.11, 6562409
01/08/18, 118.61, 120.477, 118.07, 119.34, 6660722
01/05/18, 116.99, 119.00, 116.42, 118.86, 8590495
01/04/18, 116.25, 117.36, 116.03, 116.08, 7805278
01/03/18, 114.95, 115.785, 114.66, 115.65, 6946106
01/02/18, 114.57, 115.08, 113.95, 114.51, 6080894
12/29/17, 114.75, 114.89, 114.02, 114.02, 5248976
12/28/17, 114.30, 114.9199, 113.99, 114.35, 6937066
12/27/17, 112.69, 114.07, 112.6515, 114.02, 7073082
12/26/17, 112.07, 113.4397, 112.07, 112.99, 3948877
12/22/17, 112.39, 113.11, 112.25, 112.69, 6190062
12/21/17, 112.60, 113.10, 112.3194, 112.41, 8866354
12/20/17, 112.72, 113.102, 111.99, 112.12, 6201850
12/19/17, 113.28, 113.28, 112.08, 112.14, 7899423
12/18/17, 114.69, 114.75, 113.25, 113.55, 8961777
12/15/17, 113.97, 114.20, 112.39, 113.82, 16388000
12/14/17, 113.55, 114.09, 112.92, 112.92, 9815572
12/13/17, 113.75, 114.37, 113.19, 113.31, 8088922
12/12/17, 112.37, 113.7297, 112.00, 113.46, 8754436
12/11/17, 112.50, 113.35, 112.155, 112.37, 7538608
12/08/17, 112.13, 112.61, 111.815, 112.60, 7594900
12/07/17, 109.77, 111.41, 109.45, 111.40, 7384855
12/06/17, 108.49, 110.17, 108.255, 109.74, 7532053
12/05/17, 107.54, 109.24, 106.60, 108.58, 12081500
12/04/17, 111.33, 111.45, 106.97, 107.43, 18909080
12/01/17, 112.38, 112.44, 109.76, 110.73, 13101790
11/30/17, 110.50, 112.59, 110.03, 112.59, 18533340
11/29/17, 113.62, 113.62, 106.90, 109.86, 14505430
11/28/17, 112.60, 113.615, 112.56, 113.36, 6671272
11/27/17, 112.00, 112.54, 111.91, 112.38, 6620490
11/24/17, 111.31, 112.16, 111.14, 111.97, 3045750
11/22/17, 111.50, 111.66, 110.70, 110.82, 4067864
11/21/17, 110.45, 111.49, 110.30, 111.45, 6456517
11/20/17, 109.95, 110.68, 109.69, 109.95, 6873218
11/17/17, 110.69, 110.91, 109.70, 109.82, 8812373
11/16/17, 110.75, 111.44, 110.57, 111.02, 5655121
11/15/17, 111.34, 111.87, 110.14, 110.25, 6895082
11/14/17, 111.08, 112.04, 110.81, 111.98, 5679647
11/13/17, 111.55, 111.855, 111.335, 111.40, 7185634
11/10/17, 111.71, 111.98, 111.28, 111.88, 4198857
11/09/17, 111.80, 112.2219, 110.93, 112.14, 4334707
11/08/17, 112.01, 112.905, 111.82, 112.47, 4418427
11/07/17, 112.25, 112.469, 111.56, 112.09, 3697908
11/06/17, 111.36, 112.15, 111.20, 111.92, 4094744
11/03/17, 110.94, 111.42, 110.505, 111.36, 3758386
11/02/17, 111.02, 111.37, 110.20, 110.98, 5506607
11/01/17, 110.50, 111.40, 110.42, 111.07, 6167261
10/31/17, 110.58, 110.69, 108.66, 109.98, 8002479
10/30/17, 109.67, 110.235, 108.92, 110.04, 5148598
10/27/17, 110.07, 110.13, 108.69, 109.71, 7862681
10/26/17, 110.38, 110.74, 109.67, 109.80, 7380110
10/25/17, 109.41, 110.61, 108.00, 109.49, 13261310
10/24/17, 107.56, 108.64, 107.18, 108.41, 10511240
10/23/17, 108.05, 108.23, 107.095, 107.53, 6316736
10/20/17, 107.70, 107.70, 106.97, 107.55, 7848922
10/19/17, 107.27, 107.78, 106.90, 107.02, 10840250
10/18/17, 107.62, 108.00, 107.46, 107.80, 4817276
10/17/17, 108.25, 108.42, 107.30, 107.54, 5979405
10/16/17, 108.79, 109.05, 107.16, 108.30, 5552165
10/13/17, 108.50, 109.26, 108.40, 108.66, 5154563
10/12/17, 108.50, 108.71, 107.90, 108.11, 6496053
10/11/17, 107.70, 108.59, 107.60, 108.44, 6473099
10/10/17, 107.58, 107.60, 106.82, 107.31, 4015646
10/09/17, 106.60, 107.65, 106.54, 107.01, 4786966
10/06/17, 106.29, 106.96, 105.87, 106.73, 4587001
10/05/17, 105.60, 106.25, 105.15, 106.24, 4396081
10/04/17, 105.71, 105.74, 104.8977, 105.31, 4146782
10/03/17, 105.65, 105.90, 105.29, 105.59, 4411064
10/02/17, 105.54, 105.99, 105.1001, 105.44, 4885565
09/29/17, 104.75, 105.43, 104.685, 105.24, 7676288
09/28/17, 103.75, 104.98, 103.74, 104.58, 5947771
09/27/17, 103.07, 104.12, 102.90, 103.89, 8337416
09/26/17, 103.11, 104.02, 102.88, 102.94, 6263608
09/25/17, 105.50, 105.6524, 102.7499, 103.02, 9395348
09/22/17, 105.21, 105.68, 105.06, 105.56, 4959424
09/21/17, 105.00, 105.61, 104.65, 105.31, 4777558
09/20/17, 105.50, 105.765, 104.461, 104.97, 8198591
09/19/17, 105.13, 105.93, 104.83, 105.41, 9754361
09/18/17, 105.35, 105.52, 104.62, 104.83, 7330304
09/15/17, 105.74, 106.14, 104.95, 105.30, 12622920
09/14/17, 105.50, 106.835, 105.50, 106.08, 8154048
09/13/17, 106.26, 106.26, 105.24, 105.83, 6215736
09/12/17, 106.64, 106.6442, 105.76, 106.21, 5212380
09/11/17, 105.48, 106.15, 105.15, 106.15, 6955980
09/08/17, 104.33, 104.77, 104.06, 104.43, 5787188
09/07/17, 103.71, 105.44, 103.61, 104.56, 6508616
09/06/17, 103.34, 103.745, 103.10, 103.18, 6372227
09/05/17, 103.40, 103.46, 102.26, 103.01, 6337523
09/01/17, 104.04, 104.08, 103.44, 103.90, 4466772
08/31/17, 104.06, 104.19, 103.025, 103.52, 13766040
08/30/17, 103.70, 104.00, 103.52, 103.73, 8712708
08/29/17, 102.92, 104.07, 102.64, 103.77, 7135312
08/28/17, 103.65, 103.83, 103.2625, 103.78, 3919911
08/25/17, 103.65, 103.88, 103.155, 103.35, 4467738
08/24/17, 103.32, 103.5014, 102.64, 103.22, 4082263
08/23/17, 103.77, 103.97, 102.99, 103.18, 5057189
08/22/17, 103.44, 104.20, 103.14, 104.07, 5480959
08/21/17, 102.62, 103.35, 102.33, 103.22, 5394959
08/18/17, 102.08, 103.09, 101.94, 102.51, 5670884
08/17/17, 103.33, 103.5322, 102.16, 102.16, 7381557
08/16/17, 102.76, 103.93, 102.64, 103.32, 13408340
08/15/17, 102.36, 102.78, 101.97, 102.63, 5385990
08/14/17, 100.98, 102.11, 100.75, 101.87, 5657604
08/11/17, 99.55, 100.30, 99.53, 100.09, 5268197
08/10/17, 100.54, 100.88, 99.43, 99.49, 8560754
08/09/17, 100.76, 101.30, 100.60, 100.97, 6902137
08/08/17, 101.50, 101.715, 100.93, 101.28, 6283690
08/07/17, 100.92, 101.535, 100.59, 101.49, 7047112
08/04/17, 100.96, 101.34, 100.61, 100.89, 4618021
08/03/17, 100.94, 101.095, 100.33, 100.59, 5697526
08/02/17, 101.03, 101.28, 100.24, 101.28, 5955622
08/01/17, 100.36, 101.065, 99.96, 100.87, 6018133
07/31/17, 99.50, 100.00, 99.14, 99.56, 7576614
07/28/17, 99.12, 99.59, 98.51, 99.15, 6558846
07/27/17, 100.97, 101.18, 98.55, 99.57, 10543860
07/26/17, 100.01, 100.985, 99.86, 100.85, 7205420
07/25/17, 100.65, 100.85, 99.80, 99.99, 6774854
07/24/17, 99.55, 100.42, 99.14, 100.37, 9186041
07/21/17, 99.60, 100.49, 99.09, 99.60, 17400230
07/20/17, 99.11, 99.138, 97.93, 98.11, 8572921
07/19/17, 97.64, 98.33, 97.55, 98.25, 6390351
07/18/17, 96.85, 97.75, 96.61, 97.58, 7434969
07/17/17, 97.11, 97.29, 96.59, 96.83, 5914864
07/14/17, 96.14, 97.37, 96.12, 96.93, 6195768
07/13/17, 96.42, 96.65, 95.77, 95.94, 6721737
07/12/17, 95.98, 96.45, 95.63, 96.18, 5974765
07/11/17, 95.08, 95.63, 94.93, 95.41, 5554107
07/10/17, 94.15, 95.37, 94.15, 95.09, 8851817
07/07/17, 93.50, 94.41, 93.50, 93.92, 6175766
07/06/17, 93.45, 93.97, 93.19, 93.25, 8215653
07/05/17, 93.75, 94.40, 93.72, 94.01, 9339609
07/03/17, 94.38, 94.41, 93.35, 93.35, 6197656
06/30/17, 94.38, 94.62, 93.78, 93.78, 9036622
06/29/17, 95.79, 95.79, 94.01, 94.42, 8872547
06/28/17, 95.15, 96.4001, 94.66, 96.23, 5571267
06/27/17, 95.15, 95.34, 94.63, 94.90, 6283594
06/26/17, 95.80, 96.265, 95.0989, 95.22, 6970841
06/23/17, 94.16, 95.65, 93.89, 95.58, 11637320
06/22/17, 94.49, 94.51, 93.871, 93.95, 5846460
06/21/17, 94.61, 94.77, 94.07, 94.54, 5611354
06/20/17, 94.79, 94.955, 94.33, 94.38, 5626703
06/19/17, 94.75, 94.85, 94.25, 94.79, 5984287
06/16/17, 94.31, 94.44, 93.74, 94.17, 14705130
06/15/17, 94.44, 94.53, 93.53, 94.17, 12793860
06/14/17, 95.32, 96.00, 94.95, 95.32, 6347039
06/13/17, 94.00, 95.34, 93.97, 95.08, 8700111
06/12/17, 93.69, 94.04, 92.80, 93.50, 15609980
06/09/17, 96.09, 96.249, 93.71, 94.56, 16887080
06/08/17, 95.87, 96.12, 95.29, 96.09, 7720313
06/07/17, 96.03, 96.22, 95.76, 96.09, 6720346
06/06/17, 96.27, 96.60, 95.56, 95.79, 7030305
06/05/17, 96.32, 96.59, 96.11, 96.55, 14510540
06/02/17, 95.41, 96.19, 95.41, 96.15, 8570164
06/01/17, 95.40, 95.45, 94.61, 95.40, 8911894
05/31/17, 95.08, 95.53, 94.46, 95.23, 9865986
05/30/17, 94.66, 94.88, 94.34, 94.72, 6292726
05/26/17, 95.00, 95.12, 94.39, 94.67, 4133942
05/25/17, 95.09, 95.38, 94.89, 95.04, 7262356
05/24/17, 94.02, 94.99, 94.02, 94.81, 6916568
05/23/17, 93.56, 94.07, 93.47, 93.86, 7616088
05/22/17, 92.53, 93.60, 92.43, 93.31, 9186208
05/19/17, 91.98, 92.81, 91.71, 92.48, 9361292
05/18/17, 91.36, 92.48, 91.36, 91.71, 8239825
05/17/17, 92.48, 92.76, 91.71, 91.76, 8240166
05/16/17, 93.35, 93.7249, 92.97, 93.15, 5497361
05/15/17, 92.73, 93.4199, 92.72, 93.23, 7040087
05/12/17, 92.19, 92.78, 91.98, 92.73, 5898827
05/11/17, 92.12, 92.31, 91.62, 92.10, 7052203
05/10/17, 91.70, 92.41, 91.68, 92.25, 6747589
05/09/17, 91.90, 92.14, 91.8343, 92.00, 3969471
05/08/17, 92.05, 92.16, 91.52, 91.92, 5223617
05/05/17, 92.90, 92.98, 91.76, 92.09, 8844524
05/04/17, 92.70, 92.85, 92.25, 92.62, 5257030
05/03/17, 92.40, 92.545, 91.975, 92.44, 4908954
05/02/17, 91.62, 92.75, 91.53, 92.54, 11627710
05/01/17, 91.29, 91.67, 91.14, 91.26, 9042079
04/28/17, 91.39, 91.55, 90.98, 91.22, 6888471
04/27/17, 91.95, 92.00, 91.28, 91.60, 5856781
04/26/17, 92.02, 92.48, 91.75, 91.82, 11295240
04/25/17, 91.99, 92.35, 91.58, 92.11, 7769203
04/24/17, 92.15, 92.50, 91.01, 91.85, 11705370
04/21/17, 92.77, 92.80, 91.02, 91.15, 19442580
04/20/17, 90.14, 91.50, 89.9047, 91.15, 12178320
04/19/17, 90.09, 90.62, 89.60, 89.75, 7301338
04/18/17, 89.64, 89.92, 89.24, 89.73, 6823460
04/17/17, 89.09, 89.90, 88.75, 89.81, 6122795
04/13/17, 88.47, 89.775, 88.43, 88.87, 7242743
04/12/17, 88.70, 89.21, 88.56, 88.68, 5912460
04/11/17, 88.60, 88.85, 88.13, 88.85, 7058509
04/10/17, 88.62, 89.25, 88.52, 88.86, 5999394
04/07/17, 88.97, 89.24, 88.52, 88.74, 5439513
04/06/17, 89.00, 89.26, 88.78, 89.09, 8473909
04/05/17, 89.13, 90.20, 88.95, 89.03, 7251617
04/04/17, 89.01, 89.33, 88.66, 88.78, 4859944
04/03/17, 89.14, 89.46, 88.40, 89.36, 9125775
03/31/17, 88.98, 89.35, 88.87, 88.87, 6429764
03/30/17, 89.08, 89.095, 88.6046, 89.01, 6227073
03/29/17, 88.99, 89.39, 88.56, 89.18, 4737996
03/28/17, 89.12, 89.42, 88.49, 89.12, 7045509
03/27/17, 88.31, 88.99, 88.07, 88.95, 5230008
03/24/17, 89.06, 89.605, 88.97, 89.19, 7597620
03/23/17, 88.47, 89.39, 88.42, 88.86, 7710654
03/22/17, 87.85, 89.035, 87.85, 88.52, 7828563
03/21/17, 89.49, 89.71, 88.00, 88.06, 11092130
03/20/17, 90.29, 92.05, 88.965, 89.18, 9438042
03/17/17, 90.25, 90.63, 90.17, 90.24, 8613377
03/16/17, 90.31, 90.33, 89.47, 90.04, 9174440
03/15/17, 89.75, 90.10, 89.41, 89.92, 6350706
03/14/17, 89.93, 90.03, 89.24, 89.55, 6009803
03/13/17, 89.80, 90.31, 89.61, 90.11, 8944143
03/10/17, 89.50, 89.86, 89.1002, 89.73, 12247190
03/09/17, 89.02, 89.50, 88.71, 89.11, 5953875
03/08/17, 89.17, 89.30, 88.87, 88.96, 5866775
03/07/17, 88.99, 89.30, 88.85, 89.06, 5688364
03/06/17, 88.53, 89.27, 88.27, 88.94, 7347648
03/03/17, 88.31, 88.91, 88.18, 88.79, 5713897
03/02/17, 89.00, 89.13, 88.10, 88.53, 10544170
03/01/17, 88.74, 89.14, 88.42, 88.99, 11131370
02/28/17, 88.16, 88.3811, 87.755, 87.94, 8565269
02/27/17, 88.32, 88.38, 87.91, 88.00, 6131649
02/24/17, 87.36, 88.43, 87.30, 88.43, 5151311
02/23/17, 88.23, 88.49, 87.87, 88.18, 6040523
02/22/17, 87.61, 88.15, 87.51, 87.80, 8389934
02/21/17, 87.51, 88.04, 87.17, 87.92, 9301250
02/17/17, 87.27, 87.68, 86.98, 87.46, 5887160
02/16/17, 87.55, 87.68, 86.7902, 87.41, 8680571
02/15/17, 87.02, 87.54, 86.70, 87.54, 8049742
02/14/17, 86.52, 86.97, 86.26, 86.85, 5952016
02/13/17, 86.20, 86.70, 86.00, 86.44, 6046310
02/10/17, 85.80, 86.14, 85.23, 85.90, 10431980
02/09/17, 85.37, 85.77, 84.88, 85.58, 6554731
02/08/17, 85.80, 85.84, 85.08, 85.09, 7587713
02/07/17, 85.96, 86.35, 85.67, 85.78, 8600299
02/06/17, 86.07, 86.10, 85.51, 85.83, 9665269
02/03/17, 85.74, 86.82, 85.11, 86.08, 28079570
02/02/17, 82.14, 82.6979, 81.57, 82.30, 11142260
02/01/17, 82.90, 83.09, 82.05, 82.44, 7534371
01/31/17, 82.13, 83.275, 82.10, 82.71, 7479425
01/30/17, 83.47, 83.74, 82.66, 83.70, 8792818
01/27/17, 83.32, 83.80, 82.92, 83.77, 5445940
01/26/17, 83.92, 83.92, 83.075, 83.24, 8428212
01/25/17, 83.79, 84.27, 83.45, 83.90, 9360857
01/24/17, 82.40, 83.49, 81.85, 83.23, 8397522
01/23/17, 81.70, 82.30, 81.50, 82.15, 7414232
01/20/17, 82.09, 82.28, 81.61, 81.84, 9048515
01/19/17, 81.79, 81.85, 81.41, 81.73, 6479361
